"","X","Nstates","Tstates","tpurity","Ncount","Tcount","log.ratios","state","hiddenstate","hiddenNstate","hiddenTstate","consistance","compressedState","compressedhiddenState","compressedconsistence","postpurity","clusterpurity","truepuritydiff","tcompressedstate"
"27108",27108,3,2,0.7,26,12,-0.473085295783144,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27109",27109,1,2,0.7,12,23,0.495711985955942,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,4
"27110",27110,3,2,0.7,30,16,-0.395514777254996,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27111",27111,1,2,0.7,7,18,0.741937344729377,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,5
"27112",27112,3,2,0.7,32,9,-0.699416793573541,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27113",27113,3,2,0.7,26,18,-0.242561637171311,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,3
"27114",27114,1,2,0.7,11,16,0.276253376628158,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,4
"27115",27115,3,2,0.7,29,12,-0.52821736647786,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27116",27116,2,2,0.7,22,11,-0.430782916092454,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,2
"27117",27117,1,2,0.7,16,11,-0.246860077931526,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,3
"27118",27118,2,2,0.7,21,23,0.0645385211375712,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27119",27119,3,2,0.7,34,15,-0.496226824344838,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27120",27120,2,2,0.7,16,12,-0.192371892647456,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27121",27121,1,2,0.7,6,17,0.825636363606024,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,5
"27122",27122,2,2,0.7,11,15,0.226773319364789,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,4
"27123",27123,1,2,0.7,9,15,0.382992252256106,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,4
"27124",27124,3,2,0.7,22,9,-0.533815141990689,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27125",27125,2,2,0.7,16,13,-0.140699882103135,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27126",27126,3,2,0.7,30,27,-0.0725706928348355,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,3
"27127",27127,2,2,0.7,20,18,-0.0725706928348354,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27128",27128,3,2,0.7,41,24,-0.342833892526861,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27129",27129,3,2,0.7,32,18,-0.365643613921493,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27130",27130,1,2,0.7,15,16,0.0456105112520523,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,3
"27131",27131,1,2,0.7,9,15,0.382992252256106,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,4
"27132",27132,2,2,0.7,19,11,-0.349184272209575,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,2
"27133",27133,3,2,0.7,35,10,-0.693147180559945,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27134",27134,1,2,0.7,12,24,0.53062825106217,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,4
"27135",27135,3,2,0.7,29,22,-0.185083989489865,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,3
"27136",27136,1,2,0.7,15,22,0.282669530628237,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,4
"27137",27137,3,2,0.7,36,19,-0.401307097959501,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27138",27138,2,2,0.7,15,15,0,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27139",27139,2,2,0.7,23,10,-0.503605375792504,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,2
"27140",27140,3,2,0.7,31,15,-0.448305266784657,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27141",27141,2,2,0.7,28,14,-0.430782916092454,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,2
"27142",27142,1,2,0.7,9,23,0.736632292499684,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,5
"27143",27143,3,2,0.7,26,14,-0.390197635977376,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27144",27144,2,2,0.7,28,15,-0.393042588109607,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,2
"27145",27145,3,2,0.7,26,12,-0.473085295783144,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27146",27146,2,2,0.7,18,20,0.0749013081731177,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27147",27147,1,2,0.7,10,8,-0.150822889734584,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,3
"27148",27148,2,2,0.7,14,20,0.262364264467491,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,4
"27149",27149,1,2,0.7,12,14,0.110348057168865,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,3
"27150",27150,2,2,0.7,19,18,-0.0375379193190652,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27151",27151,3,2,0.7,30,21,-0.23572233352107,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,3
"27152",27152,1,2,0.7,14,20,0.262364264467491,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,4
"27153",27153,3,2,0.7,20,17,-0.110931560707282,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,3
"27154",27154,2,2,0.7,20,16,-0.150822889734584,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27155",27155,3,2,0.7,46,13,-0.697504485928901,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27156",27156,1,2,0.7,12,10,-0.124052648669979,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,3
"27157",27157,3,2,0.7,24,16,-0.265703165733006,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,3
"27158",27158,1,2,0.7,12,15,0.161268147596122,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,3
"27159",27159,2,2,0.7,21,24,0.0953101798043247,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27160",27160,3,2,0.7,26,13,-0.430782916092454,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27161",27161,1,2,0.7,17,27,0.34484048629173,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,4
"27162",27162,3,2,0.7,26,22,-0.113944259349218,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,3
"27163",27163,2,2,0.7,20,13,-0.281037529733112,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27164",27164,1,2,0.7,12,13,0.0566953436765453,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,3
"27165",27165,2,2,0.7,21,13,-0.310154928303839,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,2
"27166",27166,3,2,0.7,32,17,-0.397682967666109,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27167",27167,3,2,0.7,28,15,-0.393042588109607,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27168",27168,2,2,0.7,25,16,-0.29035230100766,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,2
"27169",27169,1,2,0.7,8,17,0.580817995586026,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,5
"27170",27170,3,2,0.7,30,16,-0.395514777254996,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27171",27171,2,2,0.7,20,19,-0.035627177643151,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27172",27172,3,2,0.7,39,25,-0.28939293685541,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27173",27173,3,2,0.7,39,9,-0.773189888233482,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27174",27174,2,2,0.7,16,12,-0.192371892647456,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27175",27175,3,2,0.7,32,13,-0.537212378939185,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27176",27176,1,2,0.7,14,14,0,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,3
"27177",27177,3,2,0.7,30,22,-0.206614249362999,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,3
"27178",27178,1,2,0.7,9,17,0.483796951378071,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,4
"27179",27179,3,2,0.7,35,18,-0.415515443961666,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27180",27180,1,2,0.7,12,16,0.209720530982069,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,3
"27181",27181,3,2,0.7,36,16,-0.492476485097794,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27182",27182,2,2,0.7,18,10,-0.372675285285174,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,2
"27183",27183,3,2,0.7,23,17,-0.201637346093246,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,3
"27184",27184,2,2,0.7,18,12,-0.265703165733006,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27185",27185,1,2,0.7,10,19,0.488580014818671,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,4
"27186",27186,2,2,0.7,18,11,-0.317759527689059,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,2
"27187",27187,3,2,0.7,31,12,-0.560422564905363,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27188",27188,2,2,0.7,15,10,-0.265703165733006,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27189",27189,1,2,0.7,6,10,0.382992252256106,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,4
"27190",27190,3,2,0.7,26,14,-0.390197635977376,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27191",27191,2,2,0.7,23,19,-0.129811611521991,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27192",27192,3,2,0.7,21,21,0,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,3
"27193",27193,1,2,0.7,13,13,0,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,3
"27194",27194,2,2,0.7,29,19,-0.276253376628158,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27195",27195,3,2,0.7,23,13,-0.362905493689368,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27196",27196,1,2,0.7,12,18,0.300104592450338,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,4
"27197",27197,3,2,0.7,33,19,-0.352355282794216,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27198",27198,1,2,0.7,12,9,-0.192371892647456,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,3
"27199",27199,3,2,0.7,29,17,-0.342004754190939,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27200",27200,1,2,0.7,13,15,0.102278849120418,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,3
"27201",27201,2,2,0.7,17,18,0.0403512955235672,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27202",27202,1,2,0.7,11,14,0.174716957408735,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,3
"27203",27203,3,2,0.7,31,21,-0.255933374137201,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,3
"27204",27204,1,2,0.7,14,20,0.262364264467491,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,4
"27205",27205,3,2,0.7,28,22,-0.162518929497775,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,3
"27206",27206,1,2,0.7,8,22,0.799756915618203,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,5
"27207",27207,2,2,0.7,19,14,-0.20359895524124,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27208",27208,3,2,0.7,23,9,-0.555277386336824,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27209",27209,1,2,0.7,12,20,0.382992252256106,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,4
"27210",27210,3,2,0.7,22,15,-0.251963989849702,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,3
"27211",27211,1,2,0.7,10,13,0.19062035960865,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,3
"27212",27212,2,2,0.7,20,10,-0.430782916092454,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,2
"27213",27213,3,2,0.7,21,15,-0.22314355131421,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,3
"27214",27214,2,2,0.7,13,23,0.430782916092454,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,4
"27215",27215,1,2,0.7,10,15,0.300104592450338,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,4
"27216",27216,3,2,0.7,36,17,-0.461154013968753,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27217",27217,3,2,0.7,25,19,-0.183922838160928,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,3
"27218",27218,2,2,0.7,23,13,-0.362905493689368,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,2
"27219",27219,3,2,0.7,22,14,-0.293761118528163,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27220",27220,2,2,0.7,19,19,0,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27221",27221,1,2,0.7,11,18,0.368423836427815,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,4
"27222",27222,2,2,0.7,27,20,-0.200259257480622,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27223",27223,2,2,0.7,21,16,-0.182321556793955,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27224",27224,1,2,0.7,8,22,0.799756915618203,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,5
"27225",27225,2,2,0.7,14,15,0.048790164169432,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27226",27226,1,2,0.7,8,14,0.421994410059375,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,4
"27227",27227,3,2,0.7,36,10,-0.70432048115807,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27228",27228,2,2,0.7,15,19,0.171148256195829,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27229",27229,1,2,0.7,10,12,0.131028262406404,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,3
"27230",27230,1,2,0.7,8,16,0.53062825106217,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,4
"27231",27231,3,2,0.7,35,16,-0.478035800943,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27232",27232,1,2,0.7,8,10,0.161268147596122,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,3
"27233",27233,1,2,0.7,6,20,0.968250470804866,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,6
"27234",27234,3,2,0.7,30,9,-0.673344553263766,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27235",27235,2,2,0.7,21,24,0.0953101798043247,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27236",27236,1,2,0.7,9,16,0.434664262800427,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,4
"27237",27237,2,2,0.7,19,12,-0.298264181782318,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,2
"27238",27238,1,2,0.7,8,17,0.580817995586026,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,5
"27239",27239,2,2,0.7,20,6,-0.673344553263766,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,2
"27240",27240,3,2,0.7,34,13,-0.566255428705322,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27241",27241,1,2,0.7,11,15,0.226773319364789,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,4
"27242",27242,3,2,0.7,31,9,-0.686716290229655,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27243",27243,2,2,0.7,16,9,-0.365643613921493,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,2
"27244",27244,1,2,0.7,4,14,1.01160091167848,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,6
"27245",27245,2,2,0.7,15,14,-0.0477906638363484,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27246",27246,3,2,0.7,25,17,-0.253602758798918,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,3
"27247",27247,1,2,0.7,8,14,0.421994410059375,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,4
"27248",27248,2,2,0.7,15,24,0.350656871613169,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,4
"27249",27249,3,2,0.7,21,18,-0.105360515657826,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,3
"27250",27250,2,2,0.7,20,13,-0.281037529733112,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27251",27251,3,2,0.7,31,19,-0.316037298206906,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27252",27252,1,2,0.7,9,17,0.483796951378071,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,4
"27253",27253,3,2,0.7,21,24,0.0953101798043247,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,3
"27254",27254,3,2,0.7,23,26,0.0873736302085886,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,3
"27255",27255,1,2,0.7,17,22,0.187211542088146,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,3
"27256",27256,2,2,0.7,21,19,-0.0689928714869514,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27257",27257,1,2,0.7,9,12,0.209720530982069,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,3
"27258",27258,3,2,0.7,35,12,-0.616186139423817,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27259",27259,1,2,0.7,14,15,0.048790164169432,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,3
"27260",27260,3,2,0.7,31,9,-0.686716290229655,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27261",27261,1,2,0.7,10,22,0.609765571620894,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,5
"27262",27262,3,2,0.7,36,9,-0.744440474947496,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27263",27263,3,2,0.7,29,17,-0.342004754190939,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27264",27264,2,2,0.7,22,13,-0.337381741004053,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,2
"27265",27265,3,2,0.7,39,16,-0.532424735569453,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27266",27266,1,2,0.7,6,22,1.05314991459135,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,6
"27267",27267,3,2,0.7,30,13,-0.505285443390375,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27268",27268,2,2,0.7,23,13,-0.362905493689368,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,2
"27269",27269,1,2,0.7,19,17,-0.0765400771223343,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,3
"27270",27270,3,2,0.7,22,12,-0.382992252256106,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27271",27271,2,2,0.7,18,19,0.0381517659643761,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27272",27272,1,2,0.7,11,17,0.32340015505386,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,4
"27273",27273,3,2,0.7,33,14,-0.515888925722537,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27274",27274,1,2,0.7,14,11,-0.162518929497775,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,3
"27275",27275,2,2,0.7,17,12,-0.230523658611832,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27276",27276,1,2,0.7,13,13,0,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,3
"27277",27277,1,2,0.7,16,21,0.19782574332992,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,3
"27278",27278,3,2,0.7,26,20,-0.176186568226439,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,3
"27279",27279,2,2,0.7,21,16,-0.182321556793955,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27280",27280,3,2,0.7,37,13,-0.605235308237065,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27281",27281,1,2,0.7,13,23,0.430782916092454,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,4
"27282",27282,2,2,0.7,22,14,-0.293761118528163,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,2
"27283",27283,3,2,0.7,20,18,-0.0725706928348354,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,3
"27284",27284,2,2,0.7,18,18,0,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27285",27285,3,2,0.7,39,16,-0.532424735569453,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27286",27286,2,2,0.7,16,9,-0.365643613921493,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,2
"27287",27287,3,2,0.7,21,21,0,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,3
"27288",27288,1,2,0.7,6,22,1.05314991459135,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,6
"27289",27289,2,2,0.7,23,10,-0.503605375792504,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,2
"27290",27290,3,2,0.7,28,15,-0.393042588109607,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27291",27291,2,2,0.7,24,19,-0.157628944203583,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27292",27292,1,2,0.7,6,20,0.968250470804866,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,6
"27293",27293,3,2,0.7,26,15,-0.351195478174107,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27294",27294,1,2,0.7,6,21,1.01160091167848,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,6
"27295",27295,2,2,0.7,14,17,0.139761942375159,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27296",27296,3,2,0.7,38,19,-0.430782916092454,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27297",27297,1,2,0.7,12,15,0.161268147596122,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,3
"27298",27298,2,2,0.7,25,16,-0.29035230100766,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,2
"27299",27299,2,2,0.7,17,11,-0.283768173130645,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27300",27300,1,2,0.7,10,15,0.300104592450338,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,4
"27301",27301,3,2,0.7,26,19,-0.208823497539461,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,3
"27302",27302,1,2,0.7,9,15,0.382992252256106,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,4
"27303",27303,2,2,0.7,21,21,0,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27304",27304,3,2,0.7,33,21,-0.293761118528163,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27305",27305,1,2,0.7,9,14,0.328504066972036,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,4
"27306",27306,2,2,0.7,16,20,0.161268147596122,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27307",27307,3,2,0.7,25,12,-0.452556715642015,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27308",27308,3,2,0.7,26,20,-0.176186568226439,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,3
"27309",27309,1,2,0.7,12,24,0.53062825106217,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,4
"27310",27310,1,2,0.7,6,10,0.382992252256106,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,4
"27311",27311,3,2,0.7,30,20,-0.265703165733006,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,3
"27312",27312,1,2,0.7,7,18,0.741937344729377,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,5
"27313",27313,1,2,0.7,7,18,0.741937344729377,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,5
"27314",27314,3,2,0.7,23,15,-0.279024009708666,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,3
"27315",27315,1,2,0.7,10,20,0.53062825106217,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,4
"27316",27316,3,2,0.7,27,16,-0.335731770093489,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27317",27317,1,2,0.7,9,20,0.61818414208649,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,5
"27318",27318,2,2,0.7,22,16,-0.211843996060276,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27319",27319,1,2,0.7,8,19,0.674219170674426,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,5
"27320",27320,3,2,0.7,25,23,-0.0576291128366364,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,3
"27321",27321,2,2,0.7,23,18,-0.165079750359449,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27322",27322,3,2,0.7,36,19,-0.401307097959501,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27323",27323,1,2,0.7,13,17,0.195060582571384,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,3
"27324",27324,3,2,0.7,35,13,-0.579818495252942,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27325",27325,2,2,0.7,30,22,-0.206614249362999,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27326",27326,3,2,0.7,29,16,-0.376576098256027,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27327",27327,1,2,0.7,7,20,0.832909122935104,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,5
"27328",27328,3,2,0.7,29,18,-0.308588757271095,13,2,1,1,FALSE,2,3,FALSE,NA,NA,NA,2
"27329",27329,1,2,0.7,4,17,1.18631786908722,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,6
"27330",27330,2,2,0.7,26,18,-0.242561637171311,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27331",27331,1,2,0.7,7,25,1.02961941718116,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,6
"27332",27332,2,2,0.7,15,17,0.0892311337279426,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27333",27333,1,2,0.7,6,20,0.968250470804866,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,6
"27334",27334,2,2,0.7,12,10,-0.124052648669979,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27335",27335,2,2,0.7,19,18,-0.0375379193190652,8,2,1,1,FALSE,3,3,TRUE,NA,NA,NA,3
"27336",27336,1,2,0.7,10,14,0.246860077931526,3,2,1,1,FALSE,5,3,FALSE,NA,NA,NA,4
